id,period,gender,age_group,brand,ratio,timestamp
16484,2024-06-09,female,20대,토레타,11.65,2025-03-24 12:29:23.227681
16482,2024-06-09,female,20대,게토레이,5.6,2025-03-24 12:29:23.227681
16483,2024-06-09,female,20대,파워에이드,8.41,2025-03-24 12:29:23.227681
16481,2024-06-09,female,20대,포카리스웨트,36.58,2025-03-24 12:29:23.227681
18725,2024-06-09,female,30대,링티,50.6,2025-03-24 12:29:23.227681
18724,2024-06-09,female,30대,토레타,9.17,2025-03-24 12:29:23.227681
18722,2024-06-09,female,30대,게토레이,4.4,2025-03-24 12:29:23.227681
18723,2024-06-09,female,30대,파워에이드,6.69,2025-03-24 12:29:23.227681
18721,2024-06-09,female,30대,포카리스웨트,29.15,2025-03-24 12:29:23.227681
20965,2024-06-09,female,40대,링티,57.45,2025-03-24 12:29:23.227681
20964,2024-06-09,female,40대,토레타,4.37,2025-03-24 12:29:23.227681
20962,2024-06-09,female,40대,게토레이,4.06,2025-03-24 12:29:23.227681
20963,2024-06-09,female,40대,파워에이드,8.74,2025-03-24 12:29:23.227681
20961,2024-06-09,female,40대,포카리스웨트,25.37,2025-03-24 12:29:23.227681
23205,2024-06-09,female,50대,링티,60.21,2025-03-24 12:29:23.227681
23204,2024-06-09,female,50대,토레타,3.76,2025-03-24 12:29:23.227681
23202,2024-06-09,female,50대,게토레이,3.76,2025-03-24 12:29:23.227681
23203,2024-06-09,female,50대,파워에이드,6.69,2025-03-24 12:29:23.227681
23201,2024-06-09,female,50대,포카리스웨트,25.59,2025-03-24 12:29:23.227681
25445,2024-06-09,female,60대 이상,링티,61.57,2025-03-24 12:29:23.227681
25444,2024-06-09,female,60대 이상,토레타,3.56,2025-03-24 12:29:23.227681
25442,2024-06-09,female,60대 이상,게토레이,2.14,2025-03-24 12:29:23.227681
25443,2024-06-09,female,60대 이상,파워에이드,2.49,2025-03-24 12:29:23.227681
25441,2024-06-09,female,60대 이상,포카리스웨트,30.25,2025-03-24 12:29:23.227681
805,2024-06-09,male,10대,링티,18.52,2025-03-24 12:29:23.227681
804,2024-06-09,male,10대,토레타,12.96,2025-03-24 12:29:23.227681
802,2024-06-09,male,10대,게토레이,4.63,2025-03-24 12:29:23.227681
803,2024-06-09,male,10대,파워에이드,24.07,2025-03-24 12:29:23.227681
801,2024-06-09,male,10대,포카리스웨트,39.81,2025-03-24 12:29:23.227681
3045,2024-06-09,male,20대,링티,32.44,2025-03-24 12:29:23.227681
3044,2024-06-09,male,20대,토레타,12.32,2025-03-24 12:29:23.227681
3042,2024-06-09,male,20대,게토레이,8.21,2025-03-24 12:29:23.227681
3043,2024-06-09,male,20대,파워에이드,13.96,2025-03-24 12:29:23.227681
3041,2024-06-09,male,20대,포카리스웨트,33.06,2025-03-24 12:29:23.227681
5285,2024-06-09,male,30대,링티,43.21,2025-03-24 12:29:23.227681
5284,2024-06-09,male,30대,토레타,7.81,2025-03-24 12:29:23.227681
5282,2024-06-09,male,30대,게토레이,5.67,2025-03-24 12:29:23.227681
5283,2024-06-09,male,30대,파워에이드,11.02,2025-03-24 12:29:23.227681
5281,2024-06-09,male,30대,포카리스웨트,32.3,2025-03-24 12:29:23.227681
7525,2024-06-09,male,40대,링티,46.38,2025-03-24 12:29:23.227681
7524,2024-06-09,male,40대,토레타,4.36,2025-03-24 12:29:23.227681
7522,2024-06-09,male,40대,게토레이,6.66,2025-03-24 12:29:23.227681
7523,2024-06-09,male,40대,파워에이드,11.51,2025-03-24 12:29:23.227681
7521,2024-06-09,male,40대,포카리스웨트,31.09,2025-03-24 12:29:23.227681
9765,2024-06-09,male,50대,링티,55.8,2025-03-24 12:29:23.227681
9764,2024-06-09,male,50대,토레타,1.7,2025-03-24 12:29:23.227681
9762,2024-06-09,male,50대,게토레이,6.18,2025-03-24 12:29:23.227681
9763,2024-06-09,male,50대,파워에이드,7.73,2025-03-24 12:29:23.227681
9761,2024-06-09,male,50대,포카리스웨트,28.59,2025-03-24 12:29:23.227681
12005,2024-06-09,male,60대 이상,링티,65.54,2025-03-24 12:29:23.227681
12004,2024-06-09,male,60대 이상,토레타,0.92,2025-03-24 12:29:23.227681
12002,2024-06-09,male,60대 이상,게토레이,4.31,2025-03-24 12:29:23.227681
12003,2024-06-09,male,60대 이상,파워에이드,1.85,2025-03-24 12:29:23.227681
12001,2024-06-09,male,60대 이상,포카리스웨트,27.38,2025-03-24 12:29:23.227681
14250,2024-06-10,female,10대,링티,25.58,2025-03-24 12:29:23.227681
14249,2024-06-10,female,10대,토레타,17.44,2025-03-24 12:29:23.227681
14247,2024-06-10,female,10대,게토레이,8.14,2025-03-24 12:29:23.227681
14248,2024-06-10,female,10대,파워에이드,13.37,2025-03-24 12:29:23.227681
14246,2024-06-10,female,10대,포카리스웨트,35.47,2025-03-24 12:29:23.227681
16490,2024-06-10,female,20대,링티,44.23,2025-03-24 12:29:23.227681
16489,2024-06-10,female,20대,토레타,12.78,2025-03-24 12:29:23.227681
16487,2024-06-10,female,20대,게토레이,4.67,2025-03-24 12:29:23.227681
16488,2024-06-10,female,20대,파워에이드,9.09,2025-03-24 12:29:23.227681
16486,2024-06-10,female,20대,포카리스웨트,29.24,2025-03-24 12:29:23.227681
18730,2024-06-10,female,30대,링티,56.72,2025-03-24 12:29:23.227681
18729,2024-06-10,female,30대,토레타,6.83,2025-03-24 12:29:23.227681
18727,2024-06-10,female,30대,게토레이,4.11,2025-03-24 12:29:23.227681
18728,2024-06-10,female,30대,파워에이드,8.15,2025-03-24 12:29:23.227681
18726,2024-06-10,female,30대,포카리스웨트,24.18,2025-03-24 12:29:23.227681
20970,2024-06-10,female,40대,링티,57.08,2025-03-24 12:29:23.227681
20969,2024-06-10,female,40대,토레타,4.84,2025-03-24 12:29:23.227681
20967,2024-06-10,female,40대,게토레이,5.44,2025-03-24 12:29:23.227681
20968,2024-06-10,female,40대,파워에이드,9.07,2025-03-24 12:29:23.227681
20966,2024-06-10,female,40대,포카리스웨트,23.58,2025-03-24 12:29:23.227681
23210,2024-06-10,female,50대,링티,60.67,2025-03-24 12:29:23.227681
23209,2024-06-10,female,50대,토레타,3.25,2025-03-24 12:29:23.227681
23207,2024-06-10,female,50대,게토레이,4.37,2025-03-24 12:29:23.227681
23208,2024-06-10,female,50대,파워에이드,6.81,2025-03-24 12:29:23.227681
23206,2024-06-10,female,50대,포카리스웨트,24.9,2025-03-24 12:29:23.227681
25450,2024-06-10,female,60대 이상,링티,60.73,2025-03-24 12:29:23.227681
25449,2024-06-10,female,60대 이상,토레타,1.83,2025-03-24 12:29:23.227681
25447,2024-06-10,female,60대 이상,게토레이,4.19,2025-03-24 12:29:23.227681
25448,2024-06-10,female,60대 이상,파워에이드,3.93,2025-03-24 12:29:23.227681
25446,2024-06-10,female,60대 이상,포카리스웨트,29.32,2025-03-24 12:29:23.227681
810,2024-06-10,male,10대,링티,21.55,2025-03-24 12:29:23.227681
809,2024-06-10,male,10대,토레타,16.38,2025-03-24 12:29:23.227681
807,2024-06-10,male,10대,게토레이,6.03,2025-03-24 12:29:23.227681
808,2024-06-10,male,10대,파워에이드,15.52,2025-03-24 12:29:23.227681
806,2024-06-10,male,10대,포카리스웨트,40.52,2025-03-24 12:29:23.227681
3050,2024-06-10,male,20대,링티,40.08,2025-03-24 12:29:23.227681
3049,2024-06-10,male,20대,토레타,10.89,2025-03-24 12:29:23.227681
3047,2024-06-10,male,20대,게토레이,6.03,2025-03-24 12:29:23.227681
3048,2024-06-10,male,20대,파워에이드,10.89,2025-03-24 12:29:23.227681
3046,2024-06-10,male,20대,포카리스웨트,32.1,2025-03-24 12:29:23.227681
5290,2024-06-10,male,30대,링티,42.53,2025-03-24 12:29:23.227681
5289,2024-06-10,male,30대,토레타,8.93,2025-03-24 12:29:23.227681
5287,2024-06-10,male,30대,게토레이,8.22,2025-03-24 12:29:23.227681
5288,2024-06-10,male,30대,파워에이드,10.08,2025-03-24 12:29:23.227681
5286,2024-06-10,male,30대,포카리스웨트,30.24,2025-03-24 12:29:23.227681
7530,2024-06-10,male,40대,링티,45.88,2025-03-24 12:29:23.227681
7529,2024-06-10,male,40대,토레타,5.41,2025-03-24 12:29:23.227681
7527,2024-06-10,male,40대,게토레이,7.84,2025-03-24 12:29:23.227681
7528,2024-06-10,male,40대,파워에이드,12.97,2025-03-24 12:29:23.227681
7526,2024-06-10,male,40대,포카리스웨트,27.91,2025-03-24 12:29:23.227681
9770,2024-06-10,male,50대,링티,56.52,2025-03-24 12:29:23.227681
9769,2024-06-10,male,50대,토레타,2.45,2025-03-24 12:29:23.227681
9767,2024-06-10,male,50대,게토레이,7.23,2025-03-24 12:29:23.227681
9768,2024-06-10,male,50대,파워에이드,8.65,2025-03-24 12:29:23.227681
9766,2024-06-10,male,50대,포카리스웨트,25.16,2025-03-24 12:29:23.227681
12010,2024-06-10,male,60대 이상,링티,49.39,2025-03-24 12:29:23.227681
12009,2024-06-10,male,60대 이상,토레타,2.73,2025-03-24 12:29:23.227681
12007,2024-06-10,male,60대 이상,게토레이,3.94,2025-03-24 12:29:23.227681
12008,2024-06-10,male,60대 이상,파워에이드,5.45,2025-03-24 12:29:23.227681
12006,2024-06-10,male,60대 이상,포카리스웨트,38.48,2025-03-24 12:29:23.227681
14255,2024-06-11,female,10대,링티,25.13,2025-03-24 12:29:23.227681
14254,2024-06-11,female,10대,토레타,19.25,2025-03-24 12:29:23.227681
14252,2024-06-11,female,10대,게토레이,9.09,2025-03-24 12:29:23.227681
14253,2024-06-11,female,10대,파워에이드,10.7,2025-03-24 12:29:23.227681
14251,2024-06-11,female,10대,포카리스웨트,35.83,2025-03-24 12:29:23.227681
16495,2024-06-11,female,20대,링티,42.02,2025-03-24 12:29:23.227681
16494,2024-06-11,female,20대,토레타,12.0,2025-03-24 12:29:23.227681
16492,2024-06-11,female,20대,게토레이,5.44,2025-03-24 12:29:23.227681
16493,2024-06-11,female,20대,파워에이드,9.17,2025-03-24 12:29:23.227681
16491,2024-06-11,female,20대,포카리스웨트,31.37,2025-03-24 12:29:23.227681
18735,2024-06-11,female,30대,링티,53.91,2025-03-24 12:29:23.227681
18734,2024-06-11,female,30대,토레타,8.14,2025-03-24 12:29:23.227681
18732,2024-06-11,female,30대,게토레이,4.82,2025-03-24 12:29:23.227681
18733,2024-06-11,female,30대,파워에이드,8.33,2025-03-24 12:29:23.227681
18731,2024-06-11,female,30대,포카리스웨트,24.8,2025-03-24 12:29:23.227681
20975,2024-06-11,female,40대,링티,56.11,2025-03-24 12:29:23.227681
20974,2024-06-11,female,40대,토레타,6.37,2025-03-24 12:29:23.227681
20972,2024-06-11,female,40대,게토레이,4.12,2025-03-24 12:29:23.227681
20973,2024-06-11,female,40대,파워에이드,9.92,2025-03-24 12:29:23.227681
20971,2024-06-11,female,40대,포카리스웨트,23.48,2025-03-24 12:29:23.227681
23215,2024-06-11,female,50대,링티,58.38,2025-03-24 12:29:23.227681
23214,2024-06-11,female,50대,토레타,3.68,2025-03-24 12:29:23.227681
23212,2024-06-11,female,50대,게토레이,4.7,2025-03-24 12:29:23.227681
23213,2024-06-11,female,50대,파워에이드,6.81,2025-03-24 12:29:23.227681
23211,2024-06-11,female,50대,포카리스웨트,26.43,2025-03-24 12:29:23.227681
25455,2024-06-11,female,60대 이상,링티,54.97,2025-03-24 12:29:23.227681
25454,2024-06-11,female,60대 이상,토레타,4.97,2025-03-24 12:29:23.227681
25452,2024-06-11,female,60대 이상,게토레이,2.65,2025-03-24 12:29:23.227681
25453,2024-06-11,female,60대 이상,파워에이드,3.31,2025-03-24 12:29:23.227681
25451,2024-06-11,female,60대 이상,포카리스웨트,34.11,2025-03-24 12:29:23.227681
815,2024-06-11,male,10대,링티,17.48,2025-03-24 12:29:23.227681
814,2024-06-11,male,10대,토레타,6.29,2025-03-24 12:29:23.227681
812,2024-06-11,male,10대,게토레이,11.19,2025-03-24 12:29:23.227681
813,2024-06-11,male,10대,파워에이드,30.77,2025-03-24 12:29:23.227681
811,2024-06-11,male,10대,포카리스웨트,34.27,2025-03-24 12:29:23.227681
3055,2024-06-11,male,20대,링티,38.53,2025-03-24 12:29:23.227681
3054,2024-06-11,male,20대,토레타,8.41,2025-03-24 12:29:23.227681
3052,2024-06-11,male,20대,게토레이,8.23,2025-03-24 12:29:23.227681
3053,2024-06-11,male,20대,파워에이드,12.78,2025-03-24 12:29:23.227681
3051,2024-06-11,male,20대,포카리스웨트,32.05,2025-03-24 12:29:23.227681
5295,2024-06-11,male,30대,링티,47.42,2025-03-24 12:29:23.227681
5294,2024-06-11,male,30대,토레타,6.68,2025-03-24 12:29:23.227681
5292,2024-06-11,male,30대,게토레이,7.17,2025-03-24 12:29:23.227681
5293,2024-06-11,male,30대,파워에이드,10.31,2025-03-24 12:29:23.227681
5291,2024-06-11,male,30대,포카리스웨트,28.42,2025-03-24 12:29:23.227681
7535,2024-06-11,male,40대,링티,42.37,2025-03-24 12:29:23.227681
7534,2024-06-11,male,40대,토레타,5.32,2025-03-24 12:29:23.227681
7532,2024-06-11,male,40대,게토레이,7.92,2025-03-24 12:29:23.227681
7533,2024-06-11,male,40대,파워에이드,14.19,2025-03-24 12:29:23.227681
7531,2024-06-11,male,40대,포카리스웨트,30.21,2025-03-24 12:29:23.227681
9775,2024-06-11,male,50대,링티,49.13,2025-03-24 12:29:23.227681
9774,2024-06-11,male,50대,토레타,2.61,2025-03-24 12:29:23.227681
9772,2024-06-11,male,50대,게토레이,9.7,2025-03-24 12:29:23.227681
9773,2024-06-11,male,50대,파워에이드,12.81,2025-03-24 12:29:23.227681
9771,2024-06-11,male,50대,포카리스웨트,25.75,2025-03-24 12:29:23.227681
12015,2024-06-11,male,60대 이상,링티,47.17,2025-03-24 12:29:23.227681
12014,2024-06-11,male,60대 이상,토레타,2.7,2025-03-24 12:29:23.227681
12012,2024-06-11,male,60대 이상,게토레이,6.74,2025-03-24 12:29:23.227681
12013,2024-06-11,male,60대 이상,파워에이드,7.01,2025-03-24 12:29:23.227681
12011,2024-06-11,male,60대 이상,포카리스웨트,36.39,2025-03-24 12:29:23.227681
14260,2024-06-12,female,10대,링티,25.5,2025-03-24 12:29:23.227681
14259,2024-06-12,female,10대,토레타,18.5,2025-03-24 12:29:23.227681
14257,2024-06-12,female,10대,게토레이,10.0,2025-03-24 12:29:23.227681
14258,2024-06-12,female,10대,파워에이드,11.5,2025-03-24 12:29:23.227681
14256,2024-06-12,female,10대,포카리스웨트,34.5,2025-03-24 12:29:23.227681
16500,2024-06-12,female,20대,링티,43.04,2025-03-24 12:29:23.227681
16499,2024-06-12,female,20대,토레타,10.93,2025-03-24 12:29:23.227681
16497,2024-06-12,female,20대,게토레이,6.21,2025-03-24 12:29:23.227681
16498,2024-06-12,female,20대,파워에이드,8.4,2025-03-24 12:29:23.227681
16496,2024-06-12,female,20대,포카리스웨트,31.42,2025-03-24 12:29:23.227681
18740,2024-06-12,female,30대,링티,53.03,2025-03-24 12:29:23.227681
18739,2024-06-12,female,30대,토레타,6.68,2025-03-24 12:29:23.227681
18737,2024-06-12,female,30대,게토레이,5.74,2025-03-24 12:29:23.227681
18738,2024-06-12,female,30대,파워에이드,7.82,2025-03-24 12:29:23.227681
18736,2024-06-12,female,30대,포카리스웨트,26.73,2025-03-24 12:29:23.227681
20980,2024-06-12,female,40대,링티,56.19,2025-03-24 12:29:23.227681
20979,2024-06-12,female,40대,토레타,5.17,2025-03-24 12:29:23.227681
20977,2024-06-12,female,40대,게토레이,4.71,2025-03-24 12:29:23.227681
20978,2024-06-12,female,40대,파워에이드,10.3,2025-03-24 12:29:23.227681
20976,2024-06-12,female,40대,포카리스웨트,23.64,2025-03-24 12:29:23.227681
23220,2024-06-12,female,50대,링티,54.96,2025-03-24 12:29:23.227681
23219,2024-06-12,female,50대,토레타,3.73,2025-03-24 12:29:23.227681
23217,2024-06-12,female,50대,게토레이,4.82,2025-03-24 12:29:23.227681
23218,2024-06-12,female,50대,파워에이드,8.1,2025-03-24 12:29:23.227681
23216,2024-06-12,female,50대,포카리스웨트,28.39,2025-03-24 12:29:23.227681
25460,2024-06-12,female,60대 이상,링티,51.15,2025-03-24 12:29:23.227681
25459,2024-06-12,female,60대 이상,토레타,2.95,2025-03-24 12:29:23.227681
25457,2024-06-12,female,60대 이상,게토레이,5.57,2025-03-24 12:29:23.227681
25458,2024-06-12,female,60대 이상,파워에이드,6.23,2025-03-24 12:29:23.227681
25456,2024-06-12,female,60대 이상,포카리스웨트,34.1,2025-03-24 12:29:23.227681
820,2024-06-12,male,10대,링티,13.74,2025-03-24 12:29:23.227681
819,2024-06-12,male,10대,토레타,9.92,2025-03-24 12:29:23.227681
817,2024-06-12,male,10대,게토레이,7.63,2025-03-24 12:29:23.227681
818,2024-06-12,male,10대,파워에이드,27.48,2025-03-24 12:29:23.227681
816,2024-06-12,male,10대,포카리스웨트,41.22,2025-03-24 12:29:23.227681
3060,2024-06-12,male,20대,링티,37.18,2025-03-24 12:29:23.227681
3059,2024-06-12,male,20대,토레타,6.8,2025-03-24 12:29:23.227681
3057,2024-06-12,male,20대,게토레이,9.02,2025-03-24 12:29:23.227681
3058,2024-06-12,male,20대,파워에이드,13.61,2025-03-24 12:29:23.227681
3056,2024-06-12,male,20대,포카리스웨트,33.39,2025-03-24 12:29:23.227681
5300,2024-06-12,male,30대,링티,41.49,2025-03-24 12:29:23.227681
5299,2024-06-12,male,30대,토레타,6.73,2025-03-24 12:29:23.227681
5297,2024-06-12,male,30대,게토레이,9.48,2025-03-24 12:29:23.227681
5298,2024-06-12,male,30대,파워에이드,12.07,2025-03-24 12:29:23.227681
5296,2024-06-12,male,30대,포카리스웨트,30.23,2025-03-24 12:29:23.227681
7540,2024-06-12,male,40대,링티,41.1,2025-03-24 12:29:23.227681
7539,2024-06-12,male,40대,토레타,5.85,2025-03-24 12:29:23.227681
7537,2024-06-12,male,40대,게토레이,7.92,2025-03-24 12:29:23.227681
7538,2024-06-12,male,40대,파워에이드,13.31,2025-03-24 12:29:23.227681
7536,2024-06-12,male,40대,포카리스웨트,31.82,2025-03-24 12:29:23.227681
9780,2024-06-12,male,50대,링티,45.05,2025-03-24 12:29:23.227681
9779,2024-06-12,male,50대,토레타,2.78,2025-03-24 12:29:23.227681
9777,2024-06-12,male,50대,게토레이,9.78,2025-03-24 12:29:23.227681
9778,2024-06-12,male,50대,파워에이드,11.84,2025-03-24 12:29:23.227681
9776,2024-06-12,male,50대,포카리스웨트,30.56,2025-03-24 12:29:23.227681
12020,2024-06-12,male,60대 이상,링티,48.21,2025-03-24 12:29:23.227681
12019,2024-06-12,male,60대 이상,토레타,1.38,2025-03-24 12:29:23.227681
12017,2024-06-12,male,60대 이상,게토레이,9.64,2025-03-24 12:29:23.227681
12018,2024-06-12,male,60대 이상,파워에이드,7.44,2025-03-24 12:29:23.227681
12016,2024-06-12,male,60대 이상,포카리스웨트,33.33,2025-03-24 12:29:23.227681
14265,2024-06-13,female,10대,링티,23.71,2025-03-24 12:29:23.227681
14264,2024-06-13,female,10대,토레타,11.34,2025-03-24 12:29:23.227681
14262,2024-06-13,female,10대,게토레이,12.89,2025-03-24 12:29:23.227681
14263,2024-06-13,female,10대,파워에이드,10.31,2025-03-24 12:29:23.227681
14261,2024-06-13,female,10대,포카리스웨트,41.75,2025-03-24 12:29:23.227681
16505,2024-06-13,female,20대,링티,46.04,2025-03-24 12:29:23.227681
16504,2024-06-13,female,20대,토레타,10.89,2025-03-24 12:29:23.227681
16502,2024-06-13,female,20대,게토레이,5.44,2025-03-24 12:29:23.227681
16503,2024-06-13,female,20대,파워에이드,7.81,2025-03-24 12:29:23.227681
16501,2024-06-13,female,20대,포카리스웨트,29.82,2025-03-24 12:29:23.227681
18745,2024-06-13,female,30대,링티,51.34,2025-03-24 12:29:23.227681
18744,2024-06-13,female,30대,토레타,8.39,2025-03-24 12:29:23.227681
18742,2024-06-13,female,30대,게토레이,5.57,2025-03-24 12:29:23.227681
18743,2024-06-13,female,30대,파워에이드,7.68,2025-03-24 12:29:23.227681
18741,2024-06-13,female,30대,포카리스웨트,27.02,2025-03-24 12:29:23.227681
20985,2024-06-13,female,40대,링티,55.97,2025-03-24 12:29:23.227681
20984,2024-06-13,female,40대,토레타,5.17,2025-03-24 12:29:23.227681
20982,2024-06-13,female,40대,게토레이,4.95,2025-03-24 12:29:23.227681
20983,2024-06-13,female,40대,파워에이드,9.49,2025-03-24 12:29:23.227681
20981,2024-06-13,female,40대,포카리스웨트,24.42,2025-03-24 12:29:23.227681
23225,2024-06-13,female,50대,링티,56.67,2025-03-24 12:29:23.227681
23224,2024-06-13,female,50대,토레타,3.09,2025-03-24 12:29:23.227681
23222,2024-06-13,female,50대,게토레이,5.8,2025-03-24 12:29:23.227681
23223,2024-06-13,female,50대,파워에이드,5.9,2025-03-24 12:29:23.227681
23221,2024-06-13,female,50대,포카리스웨트,28.53,2025-03-24 12:29:23.227681
25465,2024-06-13,female,60대 이상,링티,46.06,2025-03-24 12:29:23.227681
25464,2024-06-13,female,60대 이상,토레타,2.21,2025-03-24 12:29:23.227681
25462,2024-06-13,female,60대 이상,게토레이,7.26,2025-03-24 12:29:23.227681
25463,2024-06-13,female,60대 이상,파워에이드,5.99,2025-03-24 12:29:23.227681
25461,2024-06-13,female,60대 이상,포카리스웨트,38.49,2025-03-24 12:29:23.227681
825,2024-06-13,male,10대,링티,14.06,2025-03-24 12:29:23.227681
824,2024-06-13,male,10대,토레타,13.28,2025-03-24 12:29:23.227681
822,2024-06-13,male,10대,게토레이,4.69,2025-03-24 12:29:23.227681
823,2024-06-13,male,10대,파워에이드,21.88,2025-03-24 12:29:23.227681
821,2024-06-13,male,10대,포카리스웨트,46.09,2025-03-24 12:29:23.227681
3065,2024-06-13,male,20대,링티,40.2,2025-03-24 12:29:23.227681
3064,2024-06-13,male,20대,토레타,7.35,2025-03-24 12:29:23.227681
3062,2024-06-13,male,20대,게토레이,9.8,2025-03-24 12:29:23.227681
3063,2024-06-13,male,20대,파워에이드,12.58,2025-03-24 12:29:23.227681
3061,2024-06-13,male,20대,포카리스웨트,30.07,2025-03-24 12:29:23.227681
5305,2024-06-13,male,30대,링티,41.54,2025-03-24 12:29:23.227681
5304,2024-06-13,male,30대,토레타,6.33,2025-03-24 12:29:23.227681
5302,2024-06-13,male,30대,게토레이,8.23,2025-03-24 12:29:23.227681
5303,2024-06-13,male,30대,파워에이드,11.28,2025-03-24 12:29:23.227681
5301,2024-06-13,male,30대,포카리스웨트,32.62,2025-03-24 12:29:23.227681
7545,2024-06-13,male,40대,링티,41.49,2025-03-24 12:29:23.227681
7544,2024-06-13,male,40대,토레타,5.57,2025-03-24 12:29:23.227681
7542,2024-06-13,male,40대,게토레이,9.6,2025-03-24 12:29:23.227681
7543,2024-06-13,male,40대,파워에이드,14.89,2025-03-24 12:29:23.227681
7541,2024-06-13,male,40대,포카리스웨트,28.45,2025-03-24 12:29:23.227681
9785,2024-06-13,male,50대,링티,46.25,2025-03-24 12:29:23.227681
9784,2024-06-13,male,50대,토레타,4.28,2025-03-24 12:29:23.227681
9782,2024-06-13,male,50대,게토레이,7.97,2025-03-24 12:29:23.227681
9783,2024-06-13,male,50대,파워에이드,9.27,2025-03-24 12:29:23.227681
9781,2024-06-13,male,50대,포카리스웨트,32.22,2025-03-24 12:29:23.227681
12025,2024-06-13,male,60대 이상,링티,46.62,2025-03-24 12:29:23.227681
12024,2024-06-13,male,60대 이상,토레타,3.76,2025-03-24 12:29:23.227681
12022,2024-06-13,male,60대 이상,게토레이,6.27,2025-03-24 12:29:23.227681
12023,2024-06-13,male,60대 이상,파워에이드,6.27,2025-03-24 12:29:23.227681
12021,2024-06-13,male,60대 이상,포카리스웨트,37.09,2025-03-24 12:29:23.227681
14270,2024-06-14,female,10대,링티,20.0,2025-03-24 12:29:23.227681
14269,2024-06-14,female,10대,토레타,14.5,2025-03-24 12:29:23.227681
14267,2024-06-14,female,10대,게토레이,6.5,2025-03-24 12:29:23.227681
14268,2024-06-14,female,10대,파워에이드,19.0,2025-03-24 12:29:23.227681
14266,2024-06-14,female,10대,포카리스웨트,40.0,2025-03-24 12:29:23.227681
16510,2024-06-14,female,20대,링티,46.73,2025-03-24 12:29:23.227681
16509,2024-06-14,female,20대,토레타,9.95,2025-03-24 12:29:23.227681
16507,2024-06-14,female,20대,게토레이,6.05,2025-03-24 12:29:23.227681
16508,2024-06-14,female,20대,파워에이드,6.55,2025-03-24 12:29:23.227681
16506,2024-06-14,female,20대,포카리스웨트,30.73,2025-03-24 12:29:23.227681
18750,2024-06-14,female,30대,링티,55.01,2025-03-24 12:29:23.227681
18749,2024-06-14,female,30대,토레타,6.1,2025-03-24 12:29:23.227681
18747,2024-06-14,female,30대,게토레이,5.81,2025-03-24 12:29:23.227681
18748,2024-06-14,female,30대,파워에이드,7.85,2025-03-24 12:29:23.227681
18746,2024-06-14,female,30대,포카리스웨트,25.22,2025-03-24 12:29:23.227681
20990,2024-06-14,female,40대,링티,53.97,2025-03-24 12:29:23.227681
20989,2024-06-14,female,40대,토레타,5.02,2025-03-24 12:29:23.227681
20987,2024-06-14,female,40대,게토레이,5.07,2025-03-24 12:29:23.227681
20988,2024-06-14,female,40대,파워에이드,9.27,2025-03-24 12:29:23.227681
20986,2024-06-14,female,40대,포카리스웨트,26.68,2025-03-24 12:29:23.227681
23230,2024-06-14,female,50대,링티,54.48,2025-03-24 12:29:23.227681
23229,2024-06-14,female,50대,토레타,3.87,2025-03-24 12:29:23.227681
23227,2024-06-14,female,50대,게토레이,6.11,2025-03-24 12:29:23.227681
23228,2024-06-14,female,50대,파워에이드,6.82,2025-03-24 12:29:23.227681
23226,2024-06-14,female,50대,포카리스웨트,28.72,2025-03-24 12:29:23.227681
25470,2024-06-14,female,60대 이상,링티,44.11,2025-03-24 12:29:23.227681
25469,2024-06-14,female,60대 이상,토레타,3.63,2025-03-24 12:29:23.227681
25467,2024-06-14,female,60대 이상,게토레이,6.04,2025-03-24 12:29:23.227681
25468,2024-06-14,female,60대 이상,파워에이드,5.44,2025-03-24 12:29:23.227681
25466,2024-06-14,female,60대 이상,포카리스웨트,40.79,2025-03-24 12:29:23.227681
830,2024-06-14,male,10대,링티,17.8,2025-03-24 12:29:23.227681
829,2024-06-14,male,10대,토레타,5.93,2025-03-24 12:29:23.227681
827,2024-06-14,male,10대,게토레이,5.93,2025-03-24 12:29:23.227681
828,2024-06-14,male,10대,파워에이드,27.97,2025-03-24 12:29:23.227681
826,2024-06-14,male,10대,포카리스웨트,42.37,2025-03-24 12:29:23.227681
3070,2024-06-14,male,20대,링티,38.62,2025-03-24 12:29:23.227681
3069,2024-06-14,male,20대,토레타,8.93,2025-03-24 12:29:23.227681
3067,2024-06-14,male,20대,게토레이,6.01,2025-03-24 12:29:23.227681
3068,2024-06-14,male,20대,파워에이드,13.66,2025-03-24 12:29:23.227681
3066,2024-06-14,male,20대,포카리스웨트,32.79,2025-03-24 12:29:23.227681
5310,2024-06-14,male,30대,링티,46.79,2025-03-24 12:29:23.227681
5309,2024-06-14,male,30대,토레타,6.97,2025-03-24 12:29:23.227681
5307,2024-06-14,male,30대,게토레이,7.92,2025-03-24 12:29:23.227681
5308,2024-06-14,male,30대,파워에이드,9.64,2025-03-24 12:29:23.227681
5306,2024-06-14,male,30대,포카리스웨트,28.68,2025-03-24 12:29:23.227681
7550,2024-06-14,male,40대,링티,47.24,2025-03-24 12:29:23.227681
7549,2024-06-14,male,40대,토레타,3.66,2025-03-24 12:29:23.227681
7547,2024-06-14,male,40대,게토레이,8.45,2025-03-24 12:29:23.227681
7548,2024-06-14,male,40대,파워에이드,11.09,2025-03-24 12:29:23.227681
7546,2024-06-14,male,40대,포카리스웨트,29.56,2025-03-24 12:29:23.227681
